"analysis","analysis_taxon_id","species","outcome","exposure_encoding","engine","model_formula","n","event_blocks","observer_clusters","generalized_locations","status","converged","singular_fit","rank_deficient","optimizer_code","convergence_message","maximum_absolute_gradient","event_block_variance","observer_variance","location_variance","residual_variance","valid_biological_result","failure_reason","previously_identified_failure_species","failed_component_is_not_null_result"
"primary_additive_link_and_finite_vs_x","atx_7571c026ae99","American Herring Gull","conditional_positive_numeric_count","all concurrent event links retained additively","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",1851,47,806,498,"completed",TRUE,FALSE,FALSE,0,"",0.00201428974833107,0.0137001732429071,0.102906297769446,0.0138712328717345,0.515002954398888,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_7b80ddaff058","Great Blue Heron","checklist_reporting","all concurrent event links retained additively","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.0304082596806974,0.210432384357796,2.96221946661361,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_7b80ddaff058","Great Blue Heron","conditional_positive_numeric_count","all concurrent event links retained additively","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",50285,56,9694,4469,"completed",TRUE,FALSE,FALSE,0,"",0.0361233833245933,0.0169921338795634,0.0341763679375509,0.124500108521624,0.443449873757244,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_7d980a7c8c37","Northern Pintail","checklist_reporting","all concurrent event links retained additively","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.189891766725664,0.367953383997862,10.725757175228,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_7d980a7c8c37","Northern Pintail","conditional_positive_numeric_count","all concurrent event links retained additively","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",14278,52,3788,1166,"completed",TRUE,FALSE,FALSE,0,"",0.00356598320649937,0.0532930497432929,0.162013982374788,0.560276495558749,1.32240364997835,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_815c98107028","Mallard","checklist_reporting","all concurrent event links retained additively","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.0878423059931633,0.530909555539262,4.86950584934426,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_815c98107028","Mallard","conditional_positive_numeric_count","all concurrent event links retained additively","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",81526,57,14049,6454,"completed",TRUE,FALSE,FALSE,0,"",0.073063129093498,0.967305864980063,0.145269198168229,0.786084856248443,1.04472746183806,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_82312e6f2848","Common Goldeneye","checklist_reporting","all concurrent event links retained additively","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",216892,58,29206,22960,"completed",TRUE,FALSE,FALSE,0,"",,0.972978544726387,0.611223708803528,6.7679078093003,,TRUE,"",TRUE,FALSE
"primary_additive_link_and_finite_vs_x","atx_82312e6f2848","Common Goldeneye","conditional_positive_numeric_count","all concurrent event links retained additively","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",21195,55,4512,2398,"completed",TRUE,FALSE,FALSE,0,"",0.0449482467956841,0.0564474138019954,0.0999126667247083,0.292039319879087,0.777084423223689,TRUE,"",TRUE,FALSE
"primary_additive_link_and_finite_vs_x","atx_8608f2ed61cf","Pigeon Guillemot","checklist_reporting","all concurrent event links retained additively","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.792710860576787,0.863884285861911,11.2810407675561,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_8608f2ed61cf","Pigeon Guillemot","conditional_positive_numeric_count","all concurrent event links retained additively","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",6342,53,2021,1094,"completed",TRUE,FALSE,FALSE,0,"",0.00565235495741945,0.0304915075602235,0.0648449712843579,0.157700679922507,0.532845708495122,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_86eda7ed9025","Red-necked Grebe","checklist_reporting","all concurrent event links retained additively","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,1.15295488665039,1.24253172465439,9.69440944592932,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_86eda7ed9025","Red-necked Grebe","conditional_positive_numeric_count","all concurrent event links retained additively","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",8109,53,2049,1275,"completed",TRUE,FALSE,FALSE,0,"",0.0140085830935277,0.0205994606884944,0.13859068630007,0.134324811605612,0.708411291346276,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_87b306550dba","Harlequin Duck","checklist_reporting","all concurrent event links retained additively","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,1.34715243284395,0.524722369332291,13.9381866639973,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","all concurrent event links retained additively","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",12030,56,2980,1529,"completed",TRUE,FALSE,FALSE,0,"",0.0175808600033633,0.079839467137927,0.0400194993458725,0.287757646937914,0.57044912972368,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","all concurrent event links retained additively","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.191517855379442,1.39706836897535,10.7328284653567,,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","all concurrent event links retained additively","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",2573,44,1055,581,"completed",TRUE,FALSE,FALSE,0,"",0.000438240022049285,0.0450150244712196,0.157879770848723,0.32870895159694,0.955138441811237,TRUE,"",FALSE,FALSE
"primary_additive_link_and_finite_vs_x","atx_99238953638b","Bufflehead","checklist_reporting","all concurrent event links retained additively","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,3.8345367694858,0.548375778019822,7.06613937230251,,TRUE,"",FALSE,FALSE
